url,date,time,author_name,author_link,quoted_user,posting,posting_wo_quote
/t3279775,2020-11-07,23:06,LuffarJoh,/u229147,NA,Citat Ursprungligen postat av ZipoBibo5E8Lite mer uppgifter skulle kunna hjälpa Har tittat rätt mycket på himlen genom årens lopp Både astronomi och rymdfartsnörd Ungefär hur lång tid Sekunder minuter mindre än en sekund Var det som en blixt eller tillräckligt för att se ett ökande och avtagande förlopp Var det jämnt över hela himlen eller starkare i en viss riktning Såg det ut att röra sig Vad är det för väder Mulet 1 2 sekunder långt riktning sydost Sken upp långsammare än en blixt Inte alls så blixt plötsligt Mulet väder i Uppsala Efter några minuter kom ett konstigt dovt muller som om man satt en ljuddämpare på en helikopter Det liksom svängde i takt Avtog mer och mer under ca 30 senuo,1 2 sekunder långt riktning sydost Sken upp långsammare än en blixt Inte alls så blixt plötsligt Mulet väder i Uppsala Efter några minuter kom ett konstigt dovt muller som om man satt en ljuddämpare på en helikopter Det liksom svängde i takt Avtog mer och mer under ca 30 senuo
/t3279775,2020-11-07,23:08,Katapulten,/u799724,NA,Fan att man alltid missar sånt här,Fan att man alltid missar sånt här
/t3279775,2020-11-07,23:08,Nfl,/u671482,NA,Borde väl inte vara något konstigare än en bolid,Borde väl inte vara något konstigare än en bolid
/t3279775,2020-11-07,23:10,NorthSNKR,/u390954,NA,Såg det ut ungefär såhär https youtu be kzAZ62d23n4,Såg det ut ungefär såhär https youtu be kzAZ62d23n4
/t3279775,2020-11-07,23:10,Orcinus-orca,/u850163,NA,Citat Ursprungligen postat av NflBorde väl inte vara något konstigare än en bolid Exakt det stämmer precis in på beskrivningen av en bolid Så särskilt mystiskt är det inte alls Hur kan man inte konstatera det direkt Är folk verkligen så obildade Edit Den bör också ha plockats upp av Uppsalas universitets kamera https www astro uu se meteorwiki Stationer,Exakt det stämmer precis in på beskrivningen av en bolid Så särskilt mystiskt är det inte alls Hur kan man inte konstatera det direkt Är folk verkligen så obildade Edit Den bör också ha plockats upp av Uppsalas universitets kamera https www astro uu se meteorwiki Stationer
/t3279775,2020-11-07,23:11,ZipoBibo5E8,/u958383,NA,Citat Ursprungligen postat av Lilacwine84Skulle uppskatta det till ungefär 4 5 sekunder Det var inte en blixt jag såg ett avtagande förlopp Ganska mulet över Stockholm såg inte själva stenen men det lyste iallafall upp hela himlen genom mitt fönster och jag ser åt sydöst Citat Ursprungligen postat av Kirre mandelI Enköping sågs ljuset fadeade in och ut under ca 5sek När ljuset var som starkast var det som dagsljus Mulen himmel Smällen var en dov och följdes av ett surrande muller som varade i ca 30 60sek Citat Ursprungligen postat av JagaerettbiMax 1 2 sekunder Mer som ett ökande grönt ljus som sedan försvann lika snabbt Alltså inte som ett blixtnedslag utan mer som en upptrappning och nedtrappning men väldigt snabbt Rörde sig från öst mot nordväst Mulet här Gör inte anspråk på att vara någon expert men det låter väldigt likt meteor scenariot dvs det som hände i Chelyabinsk 2013 fast i aningen mindre storleksklass Det vi ser som stjärnfall under några tiondels sekunder kan vara smågrus som bara är några cm den i Ryssland har beräknats till 17 m Så vad det än var som smällde över Mellansverige i kväll var det nog fråga om någon enstaka meter Knappast något utbränt raketsteg I m not saying it was aliens but it was aliens,Gör inte anspråk på att vara någon expert men det låter väldigt likt meteor scenariot dvs det som hände i Chelyabinsk 2013 fast i aningen mindre storleksklass Det vi ser som stjärnfall under några tiondels sekunder kan vara smågrus som bara är några cm den i Ryssland har beräknats till 17 m Så vad det än var som smällde över Mellansverige i kväll var det nog fråga om någon enstaka meter Knappast något utbränt raketsteg I m not saying it was aliens but it was aliens
/t3279775,2020-11-07,23:12,Dupea,/u318155,NA,Citat Ursprungligen postat av NflBorde väl inte vara något konstigare än en bolid Ja En sten Något liknande inträffade över Uppsala 2017,Ja En sten Något liknande inträffade över Uppsala 2017
/t3279775,2020-11-07,23:12,_Soldier_,/u147757,NA,https www youtube com watch v NMk2 is C3 B6stberg,https www youtube com watch v NMk2 is C3 B6stberg
/t3279775,2020-11-07,23:23,Hummeldjungel,/u1247298,NA,Citat Ursprungligen postat av NorthSNKRSåg det ut ungefär såhär https youtu be kzAZ62d23n4Nej tänk dig att det går från mörkt till dagsljus under en till fem sek,Nej tänk dig att det går från mörkt till dagsljus under en till fem sek
/t3279775,2020-11-07,23:25,Voelsen,/u1058514,NA,Syntes från uddevalla Nordöst Inget ljud Gulvitt som eld Enormt Trodde först det var ett brinnande flygplan som störtade i närheten,Syntes från uddevalla Nordöst Inget ljud Gulvitt som eld Enormt Trodde först det var ett brinnande flygplan som störtade i närheten
/t3279775,2020-11-07,23:27,Erikmed,/u1164535,NA,Här är en lite bättre video på ljusskenethttps www instagram com p CHTjfJ0nbUd,Här är en lite bättre video på ljusskenethttps www instagram com p CHTjfJ0nbUd
/t3279775,2020-11-07,23:29,ZipoBibo5E8,/u958383,NA,Citat Ursprungligen postat av VoelsenSyntes från uddevalla Nordöst Inget ljud Gulvitt som eld Enormt Trodde först det var ett brinnande flygplan som störtade i närheten Molnigt eller stjärnklart från din position,Molnigt eller stjärnklart från din position
/t3279775,2020-11-07,23:30,Voelsen,/u1058514,NA,Citat Ursprungligen postat av ZipoBibo5E8Molnigt eller stjärnklart från din position Ganska klart,Ganska klart
/t3279775,2020-11-07,23:30,pogba,/u650472,NA,Citat Ursprungligen postat av ErikmedHär är en lite bättre video på ljusskenethttps www instagram com p CHTjfJ0nbUd Mäktigt,Mäktigt
/t3279775,2020-11-07,23:32,twoeggs,/u195075,NA,Synd att den inte var 100ggr större då hade jag kanske märkt nåt,Synd att den inte var 100ggr större då hade jag kanske märkt nåt
/t3279775,2020-11-07,23:32,Bananarmen,/u1231247,NA,Lite som att vara med i Truman show och någon råkar komma åt dagsljus spaken,Lite som att vara med i Truman show och någon råkar komma åt dagsljus spaken
/t3279775,2020-11-07,23:34,ZipoBibo5E8,/u958383,NA,Citat Ursprungligen postat av VoelsenGanska klart Bra Det tycks som att man upplever det som blågrönaktigt om det var mulet och gult eller vitt om det var klart vilket tyder på en explosion ovanför molntäcket Ergo mer sannolikt med nedramlande rymdsten än hemligt svenskt kärnvapenprov i markhöjd,Bra Det tycks som att man upplever det som blågrönaktigt om det var mulet och gult eller vitt om det var klart vilket tyder på en explosion ovanför molntäcket Ergo mer sannolikt med nedramlande rymdsten än hemligt svenskt kärnvapenprov i markhöjd
/t3279775,2020-11-07,23:34,Sesam66,/u926305,NA,Västerås befann jag mig i för tillfället Himlen sken upp i öst syd östlig riktning i 5 8 sekunder Efter kanske 30 sekunder ett ljud som jag då avfärdade som typ en HD som startade på tomgång i kanske 20 sek,Västerås befann jag mig i för tillfället Himlen sken upp i öst syd östlig riktning i 5 8 sekunder Efter kanske 30 sekunder ett ljud som jag då avfärdade som typ en HD som startade på tomgång i kanske 20 sek
/t3279775,2020-11-07,23:40,ZipoBibo5E8,/u958383,twoeggs,Citat Ursprungligen postat av twoeggsSynd att den inte var 100ggr större då hade jag kanske märkt nåt Menar du 100 ggr större i diameter allt annat lika blir energin som ska omvandlas en miljon ggr större vilket kan vara klart ohälsosamt,Menar du 100 ggr större i diameter allt annat lika blir energin som ska omvandlas en miljon ggr större vilket kan vara klart ohälsosamt
/t3279775,2020-11-07,23:41,Orcinus-orca,/u850163,NA,Citat Ursprungligen postat av Sesam66Västerås befann jag mig i för tillfället Himlen sken upp i öst syd östlig riktning i 5 8 sekunder Efter kanske 30 sekunder ett ljud som jag då avfärdade som typ en HD som startade på tomgång i kanske 20 sek Som jag skrev tidigare så är det här en bolid och inte mysiskt på något viss som pissluffarna på Aftonbladet skriver i sin click bait rubrik Det här visar vilka obildade missfoster som arbetar som journalister på slaskpressen Astronomers tend to use bolide to identify an exceptionally bright fireball particularly one that explodes sometimes called a detonating fireball 7 It may also be used to mean a fireball that is audible Källa https en wikipedia org wiki BolideDå den är så högt upp i atmosfären kan den ses över ett mycket stort område Nedslagsplatsen är förmodligen mycket långt bort Var det i östlig riktning ut över Östersjön så föll säkert resterna av den ner där,Som jag skrev tidigare så är det här en bolid och inte mysiskt på något viss som pissluffarna på Aftonbladet skriver i sin click bait rubrik Det här visar vilka obildade missfoster som arbetar som journalister på slaskpressen Astronomers tend to use bolide to identify an exceptionally bright fireball particularly one that explodes sometimes called a detonating fireball 7 It may also be used to mean a fireball that is audible Källa https en wikipedia org wiki BolideDå den är så högt upp i atmosfären kan den ses över ett mycket stort område Nedslagsplatsen är förmodligen mycket långt bort Var det i östlig riktning ut över Östersjön så föll säkert resterna av den ner där
/t3279775,2020-11-07,23:42,oldeuboi,/u1044726,NA,Citat Ursprungligen postat av ErikmedHär är en lite bättre video på ljusskenethttps www instagram com p CHTjfJ0nbUd Jag satt i bilen på RV70 Det var helt sinnessjukt Det var så ljust att jag kunde se in i skogen,Jag satt i bilen på RV70 Det var helt sinnessjukt Det var så ljust att jag kunde se in i skogen
/t3279775,2020-11-07,23:44,Sesam66,/u926305,NA,Skulle enligt mina beräkningar och minnesbild av tid uppskatta att det skedde mellan Bjuggsta och Hummelsta söder om E18 Tillägg Enligt Senare uppgifter ifrån andra platser som hörde ljudet tidigare så bör min platsangivelse vara felaktig,Skulle enligt mina beräkningar och minnesbild av tid uppskatta att det skedde mellan Bjuggsta och Hummelsta söder om E18 Tillägg Enligt Senare uppgifter ifrån andra platser som hörde ljudet tidigare så bör min platsangivelse vara felaktig
/t3279775,2020-11-07,23:45,Queenofqueens,/u1375353,NA,Jag både såg och hörde vart landar det där Lär ju slå ner någonstans och kanske inte i vattnet Sen måste det ha varit stort efter som det lös upp som blanka dagen Videosarna här måste vara små stenar eller vad det är,Jag både såg och hörde vart landar det där Lär ju slå ner någonstans och kanske inte i vattnet Sen måste det ha varit stort efter som det lös upp som blanka dagen Videosarna här måste vara små stenar eller vad det är
/t3279775,2020-11-07,23:50,Spaxan,/u1386424,NA,Jag såg det här uppifrån Ångermanland,Jag såg det här uppifrån Ångermanland
/t3279775,2020-11-07,23:54,ZipoBibo5E8,/u958383,NA,Citat Ursprungligen postat av QueenofqueensJag både såg och hörde vart landar det där Lär ju slå ner någonstans och kanske inte i vattnet Sen måste det ha varit stort efter som det lös upp som blanka dagen Videosarna här måste vara små stenar eller vad det är Det kan ramla ner allt från i princip kompakta järnklumpar till smutsiga snöbollar av alla möjliga storlekar och i alla möjliga riktningar med hastigheter från några enstaka till tiotals km per sekund Att avgöra exakt vad detta var endast baserat på några skakiga klipp blir svårt men om man ser ett ljus som peakar hastigt efter några sekunder så skulle jag tippa på att det var nån slags sten som exploderade och då blir det en jäkla massa fragment utspridda över flera mil Dvs knappast en distinkt nedslagsplats med tydlig krater Både ögon och kameror är i något avseende i night mode när klockan är halv elva på kvällen så att man upplever det som fullt dagsljus får man ta med en skopa salt Förmodligen närmare fullmåneljus,Det kan ramla ner allt från i princip kompakta järnklumpar till smutsiga snöbollar av alla möjliga storlekar och i alla möjliga riktningar med hastigheter från några enstaka till tiotals km per sekund Att avgöra exakt vad detta var endast baserat på några skakiga klipp blir svårt men om man ser ett ljus som peakar hastigt efter några sekunder så skulle jag tippa på att det var nån slags sten som exploderade och då blir det en jäkla massa fragment utspridda över flera mil Dvs knappast en distinkt nedslagsplats med tydlig krater Både ögon och kameror är i något avseende i night mode när klockan är halv elva på kvällen så att man upplever det som fullt dagsljus får man ta med en skopa salt Förmodligen närmare fullmåneljus
/t3279775,2020-11-08,00:00,Queenofqueens,/u1375353,NA,Citat Ursprungligen postat av ZipoBibo5E8Det kan ramla ner allt från i princip kompakta järnklumpar till smutsiga snöbollar av alla möjliga storlekar och i alla möjliga riktningar med hastigheter från några enstaka till tiotals km per sekund Att avgöra exakt vad detta var endast baserat på några skakiga klipp blir svårt men om man ser ett ljus som peakar hastigt efter några sekunder så skulle jag tippa på att det var nån slags sten som exploderade och då blir det en jäkla massa fragment utspridda över flera mil Dvs knappast en distinkt nedslagsplats med tydlig krater Både ögon och kameror är i något avseende i night mode när klockan är halv elva på kvällen så att man upplever det som fullt dagsljus får man ta med en skopa salt Förmodligen närmare fullmåneljus Jo men det var ju riktigt ljust och mullrade på Vad ute med hunden när det hände vart att man titta på varandra snopet Men läste nyss att dom inte faller ner på jorden,Jo men det var ju riktigt ljust och mullrade på Vad ute med hunden när det hände vart att man titta på varandra snopet Men läste nyss att dom inte faller ner på jorden
/t3279775,2020-11-08,00:07,Samuel332,/u805623,NA,Blattar som sprängt någon trappuppgång igen shottaz vs flg,Blattar som sprängt någon trappuppgång igen shottaz vs flg
/t3279775,2020-11-08,00:10,ZipoBibo5E8,/u958383,NA,Citat Ursprungligen postat av QueenofqueensJo men det var ju riktigt ljust och mullrade på Vad ute med hunden när det hände vart att man titta på varandra snopet Men läste nyss att dom inte faller ner på jorden Faller ner gör dom allt men sällan i ett stycke och sällan när någon tittar på Men ibland är det nära Klicka fram till ungefär 2 00 https www youtube com watch v jfEdEIwhj6s,Faller ner gör dom allt men sällan i ett stycke och sällan när någon tittar på Men ibland är det nära Klicka fram till ungefär 2 00 https www youtube com watch v jfEdEIwhj6s
/t3279775,2020-11-08,00:11,RonnyKålman,/u238594,NA,Har ni märkt en sak med Sverige Varje gång något skumt och överdådligt sker som man inte kan förklara så poppar det alltid upp en enstaka expert som är oftast jävligt snabb på att förklara att det bara är ett naturfenomen Antingen håller staten på med nåt skumt tillsammans med övriga norden eller så är ryssen här och experimenterar och Sverige vill behålla lugnet Det kan fan inte vara naturfenomen VARJE jävla gång nåt händer Hur många enorma explosioner har inte skett uppe i norra Sverige där ingen verkar sett något,Har ni märkt en sak med Sverige Varje gång något skumt och överdådligt sker som man inte kan förklara så poppar det alltid upp en enstaka expert som är oftast jävligt snabb på att förklara att det bara är ett naturfenomen Antingen håller staten på med nåt skumt tillsammans med övriga norden eller så är ryssen här och experimenterar och Sverige vill behålla lugnet Det kan fan inte vara naturfenomen VARJE jävla gång nåt händer Hur många enorma explosioner har inte skett uppe i norra Sverige där ingen verkar sett något
/t3279775,2020-11-08,00:12,Orcinus-orca,/u850163,NA,Citat Ursprungligen postat av ZipoBibo5E8Det kan ramla ner allt från i princip kompakta järnklumpar till smutsiga snöbollar av alla möjliga storlekar och i alla möjliga riktningar med hastigheter från några enstaka till tiotals km per sekund Att avgöra exakt vad detta var endast baserat på några skakiga klipp blir svårt men om man ser ett ljus som peakar hastigt efter några sekunder så skulle jag tippa på att det var nån slags sten som exploderade och då blir det en jäkla massa fragment utspridda över flera mil Dvs knappast en distinkt nedslagsplats med tydlig krater Både ögon och kameror är i något avseende i night mode när klockan är halv elva på kvällen så att man upplever det som fullt dagsljus får man ta med en skopa salt Förmodligen närmare fullmåneljus Tack Här har vi en som vet vad han talar om Citat Ursprungligen postat av QueenofqueensJo men det var ju riktigt ljust och mullrade på Vad ute med hunden när det hände vart att man titta på varandra snopet Men läste nyss att dom inte faller ner på jorden Såg intervjun också med forskaren på UU och det stämmer till stor del det mesta brinner upp i atmosfären Det är dock väldigt troligt att delar från en större sten som det verkar vara i det här faller överlever efter explosionen och landar på jorden Men vi pratar om ett mycket stort område här och det är inte så att du kan gå ut och leta efter delar från den här stenen och tro du skall hitta något,Tack Här har vi en som vet vad han talar om Såg intervjun också med forskaren på UU och det stämmer till stor del det mesta brinner upp i atmosfären Det är dock väldigt troligt att delar från en större sten som det verkar vara i det här faller överlever efter explosionen och landar på jorden Men vi pratar om ett mycket stort område här och det är inte så att du kan gå ut och leta efter delar från den här stenen och tro du skall hitta något
/t3279775,2020-11-08,00:14,Wag1Wag1,/u1374023,NA,Såg det med några sekunder efter kl slog 22 27 Hela himlen lyste upp i blå färg i 1 2 sekunder Östermalm Sthlm,Såg det med några sekunder efter kl slog 22 27 Hela himlen lyste upp i blå färg i 1 2 sekunder Östermalm Sthlm
/t3279775,2020-11-08,00:21,Krimkoll,/u1316629,NA,Ja här utanför Stockholm blev det helt blått Först halvt sen helt Trodde det skulle smälla också men det gjorde det inte Väldigt starkt ljus det lös verkligen upp kraftigt Som en halv tändning sen större heltändning Några sekunder,Ja här utanför Stockholm blev det helt blått Först halvt sen helt Trodde det skulle smälla också men det gjorde det inte Väldigt starkt ljus det lös verkligen upp kraftigt Som en halv tändning sen större heltändning Några sekunder
/t3279775,2020-11-08,00:23,twoeggs,/u195075,NA,Citat Ursprungligen postat av ZipoBibo5E8Menar du 100 ggr större i diameter allt annat lika blir energin som ska omvandlas en miljon ggr större vilket kan vara klart ohälsosamt Ja precis något stort nog att åstadkomma global vinter men inte stort nog att ödelägga hela planeten Det vore häftigt,Ja precis något stort nog att åstadkomma global vinter men inte stort nog att ödelägga hela planeten Det vore häftigt
/t3279775,2020-11-08,00:27,ZipoBibo5E8,/u958383,NA,Citat Ursprungligen postat av RonnyKålmanHar ni märkt en sak med Sverige Ja Varje gång det händer något överhuvudtaget är det alltid någon foliehatt som ska hitta på den mest osannolika konspirationsteorin Citat Varje gång något skumt och överdådligt sker som man inte kan förklara så poppar det alltid upp en enstaka expert som är oftast jävligt snabb på att förklara att det bara är ett naturfenomen Stenar som ramlar ner från himlen ÄR ett naturfenomen Citat Antingen håller staten på med nåt skumt tillsammans med övriga norden eller så är ryssen här och experimenterar och Sverige vill behålla lugnet Ryssland har 30 ggr större areal än Sverige De har nog plats att mixtra med sina StarWars vapen hemma Citat Det kan fan inte vara naturfenomen VARJE jävla gång nåt händer Hur många enorma explosioner har inte skett uppe i norra Sverige där ingen verkar sett något Det är lätt att glömma skruva på kylvattnet till hembränningsapparaten,Ja Varje gång det händer något överhuvudtaget är det alltid någon foliehatt som ska hitta på den mest osannolika konspirationsteorin Stenar som ramlar ner från himlen ÄR ett naturfenomen Ryssland har 30 ggr större areal än Sverige De har nog plats att mixtra med sina StarWars vapen hemma Det är lätt att glömma skruva på kylvattnet till hembränningsapparaten
/t3279775,2020-11-08,00:33,Assault12,/u571424,NA,Ska tydligen vara ett ufo som landat nere på schlätta Lyser som fan där enligt en vän som är bonde där,Ska tydligen vara ett ufo som landat nere på schlätta Lyser som fan där enligt en vän som är bonde där
/t3279775,2020-11-08,00:40,baron-brazil,/u384283,NA,Citat Ursprungligen postat av NorthSNKRSåg det ut ungefär såhär https youtu be kzAZ62d23n4Exakt så såg det ut Fast i mer sluttande riktning vid nedfallet,Exakt så såg det ut Fast i mer sluttande riktning vid nedfallet
/t3279775,2020-11-08,00:46,baron-brazil,/u384283,NA,Citat Ursprungligen postat av Assault12Ska tydligen vara ett ufo som landat nere på schlätta Lyser som fan där enligt en vän som är bonde där Enligt en vän på Östermalm så är det bara thaimassagen mitt över vägen som satt i fel lampor i ljusslingan,Enligt en vän på Östermalm så är det bara thaimassagen mitt över vägen som satt i fel lampor i ljusslingan
/t3279775,2020-11-08,00:48,fitta,/u235158,NA,Hur kan man INTE vetat om detta objekt och varnat för det Det var ju skitnära att vi dog,Hur kan man INTE vetat om detta objekt och varnat för det Det var ju skitnära att vi dog
/t3279775,2020-11-08,00:50,KrockoCoco,/u1394900,NA,Här strax öster om Västerås såg vi ett blå vitt ljus som lyste upp hela himlen i ett par sekunder riktningen är svårt att avgöra vi har bara fönster åt ett håll i det rummet Vi fattade inte vad det var så jag gick ut på trappen för att lyssna efter åska det enda jag kunde komma på just då Någon minut efter ljuset hörde jag två distinkta dova men ordentliga smällar nord ost om oss har inte sett någon annan nämna två kan det varit ett eko det här är inget som går att jämföra med fyrverkerier eller nåt annat jag har hört det var sjukt stora smällar Direkt efter så började mullret dovt och ökande på väg mot oss Riktigt högljutt jag stod som en deer in headlights och stirrade bort mot byn tänkte nu kommer tryckvågen så jag ser den Sambon satt kvar i vardagsrummet och sa att fönsterna vibrerade Blev uppriktigt rädd så högt var ljudet Har sett en stor bolid förut men det här var inget likt det så alla som sitter här och säger att folk är korkade som inte fattade det direkt kan ju bara lägga av Vi började leta efter information satte på radion kollade text tv kollade nyhetssidor men tadaaa Flashback var först med god marginal att ha nån info om det alls,Här strax öster om Västerås såg vi ett blå vitt ljus som lyste upp hela himlen i ett par sekunder riktningen är svårt att avgöra vi har bara fönster åt ett håll i det rummet Vi fattade inte vad det var så jag gick ut på trappen för att lyssna efter åska det enda jag kunde komma på just då Någon minut efter ljuset hörde jag två distinkta dova men ordentliga smällar nord ost om oss har inte sett någon annan nämna två kan det varit ett eko det här är inget som går att jämföra med fyrverkerier eller nåt annat jag har hört det var sjukt stora smällar Direkt efter så började mullret dovt och ökande på väg mot oss Riktigt högljutt jag stod som en deer in headlights och stirrade bort mot byn tänkte nu kommer tryckvågen så jag ser den Sambon satt kvar i vardagsrummet och sa att fönsterna vibrerade Blev uppriktigt rädd så högt var ljudet Har sett en stor bolid förut men det här var inget likt det så alla som sitter här och säger att folk är korkade som inte fattade det direkt kan ju bara lägga av Vi började leta efter information satte på radion kollade text tv kollade nyhetssidor men tadaaa Flashback var först med god marginal att ha nån info om det alls
/t3279775,2020-11-08,00:56,skoljmedel,/u1383462,NA,Citat Ursprungligen postat av EzityKlart som fan att man missar Ellerhur Så jävla typiskt,Ellerhur Så jävla typiskt
/t3279775,2020-11-08,01:11,Lillskunken,/u971136,NA,Syntes inte direkt från fönstret här även om jag blickar ut över Uppsala men mot nordost lyste åtminstone halva himlen upp mycket kraftigt i ett vitblå sken som kulminerade inom någon några sekunder Tidigare inlägg om att det torde vara som fullmånens sken kan jag inte alls hålla med om Liksom några andra missade jag helt ljudet men bra fönster och noice cancelling hörlurar hjälpte säkert,Syntes inte direkt från fönstret här även om jag blickar ut över Uppsala men mot nordost lyste åtminstone halva himlen upp mycket kraftigt i ett vitblå sken som kulminerade inom någon några sekunder Tidigare inlägg om att det torde vara som fullmånens sken kan jag inte alls hålla med om Liksom några andra missade jag helt ljudet men bra fönster och noice cancelling hörlurar hjälpte säkert
/t3279775,2020-11-08,01:19,Lenk,/u307107,NA,Citat Ursprungligen postat av RonnyKålmanHar ni märkt en sak med Sverige Varje gång något skumt och överdådligt sker som man inte kan förklara så poppar det alltid upp en enstaka expert som är oftast jävligt snabb på att förklara att det bara är ett naturfenomen Antingen håller staten på med nåt skumt tillsammans med övriga norden eller så är ryssen här och experimenterar och Sverige vill behålla lugnet Det kan fan inte vara naturfenomen VARJE jävla gång nåt händer Hur många enorma explosioner har inte skett uppe i norra Sverige där ingen verkar sett något Ja för man ska istället genast utgå från de mest långsökta foliehattsförklaringarna Livet är tyvärr sällan så spännande att det rör sig om ryssen eller judarna bara för att det faller ner en sten från himlen,Varje gång något skumt och överdådligt sker som man inte kan förklara så poppar det alltid upp en enstaka expert som är oftast jävligt snabb på att förklara att det bara är ett naturfenomen Antingen håller staten på med nåt skumt tillsammans med övriga norden eller så är ryssen här och experimenterar och Sverige vill behålla lugnet Det kan fan inte vara naturfenomen VARJE jävla gång nåt händer Hur många enorma explosioner har inte skett uppe i norra Sverige där ingen verkar sett något Ja för man ska istället genast utgå från de mest långsökta foliehattsförklaringarna Livet är tyvärr sällan så spännande att det rör sig om ryssen eller judarna bara för att det faller ner en sten från himlen
/t3279775,2020-11-08,01:26,Grontarskont,/u979975,NA,Trumpen som kommit åt nån avfyrningsknapp han inte borde ha tryckt på,Trumpen som kommit åt nån avfyrningsknapp han inte borde ha tryckt på
